Step,Time (s),AL (mol/cm3),Err,O2 (mol/cm3),Err,ALO (mol/cm3),Err,O (mol/cm3),Err,ALO2 (mol/cm3),Err,AL2O2 (mol/cm3),Err,AL2O3(S) (mol/cm3),Err,AL2O (mol/cm3),Err,AL(L) (mol/cm3),Err,AL2O3(L) (mol/cm3),Err,T (K),Err,Density (mol/cm3),Err,Pressure (Pa),Err
503,0.2515,0,0,1.81844070003162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18085712893092e-07,0,1.11949763737256e-10,0,2545.00159297788,0,1.8902604662973e-05,0,399985.626327928,0
504,0.252,0,0,1.81705294614062e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17536421489592e-07,0,1.1252386742696e-10,0,2546.94502213882,0,1.88881784067633e-05,0,399985.568057432,0
505,0.2525,0,0,1.81567182787941e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16989752125591e-07,0,1.13097509049657e-10,0,2548.88210982739,0,1.88738211284288e-05,0,399985.51025488,0
506,0.253,0,0,1.81429709340475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16445605159991e-07,0,1.13670771253742e-10,0,2550.81317425921,0,1.88595302099787e-05,0,399985.452898484,0
507,0.2535,0,0,1.81292949564899e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15904278662872e-07,0,1.14243317069528e-10,0,2552.73712149339,0,1.88453134784698e-05,0,399985.39605008,0
508,0.254,0,0,1.81156798872307e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15365358691854e-07,0,1.14815561456509e-10,0,2554.65538707513,0,1.8831160061484e-05,0,399985.339622041,0
509,0.2545,0,0,1.81021246946858e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14828804452718e-07,0,1.15387527897343e-10,0,2556.56808445718,0,1.88170688866665e-05,0,399985.283605279,0
510,0.255,0,0,1.80886411049529e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14295080141928e-07,0,1.15958699363889e-10,0,2558.47352411452,0,1.88030521437942e-05,0,399985.228095855,0
511,0.2555,0,0,1.80752288501971e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13764175207254e-07,0,1.16529061676565e-10,0,2560.37170507568,0,1.87891095544661e-05,0,399985.173090467,0
512,0.256,0,0,1.80618708875453e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13235415073282e-07,0,1.17099317760935e-10,0,2562.2650055905,0,1.87752234019363e-05,0,399985.118448615,0
513,0.2565,0,0,1.8048581168618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12709352038722e-07,0,1.17668851778687e-10,0,2564.15141627309,0,1.87614081895085e-05,0,399985.064283826,0
514,0.257,0,0,1.80353527207838e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12185710141461e-07,0,1.18237939869462e-10,0,2566.03189219965,0,1.87476566688651e-05,0,399985.010538343,0
515,0.2575,0,0,1.80221764707206e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11664130254905e-07,0,1.18806953509351e-10,0,2567.90769352171,0,1.8733959407929e-05,0,399984.95713804,0
516,0.258,0,0,1.80090672762909e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11145200563485e-07,0,1.19375231397563e-10,0,2569.77667421714,0,1.87203318520858e-05,0,399984.904202706,0
517,0.2585,0,0,1.79960262554299e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10628965367639e-07,0,1.19942700966933e-10,0,2571.63863877504,0,1.87067751634985e-05,0,399984.851740348,0
518,0.259,0,0,1.79830359390806e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10114733186368e-07,0,1.20510101668375e-10,0,2573.49604989668,0,1.86932711823687e-05,0,399984.799609798,0
519,0.2595,0,0,1.79701151075929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09603247493895e-07,0,1.21076593164707e-10,0,2575.34619135836,0,1.86798394316799e-05,0,399984.747961042,0
520,0.26,0,0,1.79572582226277e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09094289095602e-07,0,1.21642394173761e-10,0,2577.18982058191,0,1.86664741541175e-05,0,399984.696748753,0
521,0.2605,0,0,1.79444410567415e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08586898946824e-07,0,1.22208553493145e-10,0,2579.03038480878,0,1.86531501642419e-05,0,399984.645779657,0
522,0.261,0,0,1.79316931802369e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08082247673602e-07,0,1.22773747741996e-10,0,2580.86361056328,0,1.86398982016582e-05,0,399984.595288221,0
523,0.2615,0,0,1.79189961908685e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07579606826316e-07,0,1.23338771357108e-10,0,2582.69211243069,0,1.86266991364662e-05,0,399984.545127902,0
524,0.262,0,0,1.79063626591509e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07079474076219e-07,0,1.2390304576824e-10,0,2584.51405095788,0,1.86135660362729e-05,0,399984.495397457,0
525,0.2625,0,0,1.78937794206741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06581328312849e-07,0,1.24467139095272e-10,0,2586.33129502621,0,1.8600485216126e-05,0,399984.445992526,0
526,0.263,0,0,1.78812599648383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06085703592468e-07,0,1.25030427391541e-10,0,2588.14186751579,0,1.85874706988582e-05,0,399984.397018614,0
527,0.2635,0,0,1.78687893727723e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05592009339843e-07,0,1.2559356210811e-10,0,2589.9478967303,0,1.85745069756742e-05,0,399984.348358265,0
528,0.264,0,0,1.78563750489822e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05100538723278e-07,0,1.26156191520591e-10,0,2591.74828392078,0,1.8561601743897e-05,0,399984.300068779,0
529,0.2645,0,0,1.7844014542493e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04611194747884e-07,0,1.26718407770386e-10,0,2593.5433564044,0,1.85487524556487e-05,0,399984.252130621,0
530,0.265,0,0,1.7831711544373e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04124123577661e-07,0,1.27280023836118e-10,0,2595.33254980906,0,1.85359629479745e-05,0,399984.204571803,0
531,0.2655,0,0,1.78194544343482e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03638865204598e-07,0,1.27841552461164e-10,0,2597.1175277357,0,1.85232211411052e-05,0,399984.157302001,0
532,0.266,0,0,1.78072564953056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03155945531397e-07,0,1.2840236767431e-10,0,2598.89632966238,0,1.85105408432047e-05,0,399984.110423191,0
533,0.2665,0,0,1.77951055593956e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02674882865612e-07,0,1.28963010365222e-10,0,2600.67070288788,0,1.84979094052716e-05,0,399984.063841309,0
534,0.267,0,0,1.77830073444012e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02195903609642e-07,0,1.29523200217616e-10,0,2602.43978773862,0,1.8485332771211e-05,0,399984.017599742,0
535,0.2675,0,0,1.77709602154412e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01718943071581e-07,0,1.3008299514961e-10,0,2604.20379717334,0,1.8472809241508e-05,0,399983.971685611,0
536,0.268,0,0,1.77589649768035e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01244033128264e-07,0,1.30642340215416e-10,0,2605.96258764541,0,1.8460339652272e-05,0,399983.926104464,0
537,0.2685,0,0,1.77470214142986e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0077116533417e-07,0,1.31201227591926e-10,0,2607.71616460209,0,1.84479237808604e-05,0,399983.880854188,0
538,0.269,0,0,1.77351290579855e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00300321117837e-07,0,1.31759661556826e-10,0,2609.46457130149,0,1.84355611387649e-05,0,399983.835930867,0
539,0.2695,0,0,1.77232867845176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99831456037319e-07,0,1.32317677454409e-10,0,2611.20794763203,0,1.84232505582324e-05,0,399983.791325416,0
540,0.27,0,0,1.77114953381249e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99364599592133e-07,0,1.32875222898899e-10,0,2612.94615894492,0,1.84109928129399e-05,0,399983.747043047,0
541,0.2705,0,0,1.76997515349871e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98899625758698e-07,0,1.33432431536861e-10,0,2614.67965013066,0,1.83987845931773e-05,0,399983.70305936,0
542,0.271,0,0,1.76880507121534e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98436349945502e-07,0,1.3398950953108e-10,0,2616.40908732278,0,1.83866210516084e-05,0,399983.659339125,0
543,0.2715,0,0,1.76763989302135e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97975012141562e-07,0,1.34546153170031e-10,0,2618.13355243998,0,1.83745084885082e-05,0,399983.615927337,0
544,0.272,0,0,1.76647935014499e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97515505961699e-07,0,1.35102474547079e-10,0,2619.85341977749,0,1.83624441098861e-05,0,399983.57280351,0
545,0.2725,0,0,1.76532339377748e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97057812110661e-07,0,1.35658481535981e-10,0,2621.56873917756,0,1.8350427408367e-05,0,399983.529963725,0
546,0.273,0,0,1.76417259350407e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96602156144586e-07,0,1.36213883499126e-10,0,2623.27864159133,0,1.83384643050688e-05,0,399983.487449749,0
547,0.2735,0,0,1.7630264782145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96148351562295e-07,0,1.36768890531494e-10,0,2624.98380264919,0,1.83265499025979e-05,0,399983.445226279,0
548,0.274,0,0,1.7618851732442e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95696448022017e-07,0,1.37323425631753e-10,0,2626.68401268666,0,1.83146855038897e-05,0,399983.403302131,0
549,0.2745,0,0,1.76074849027924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95246370991857e-07,0,1.37877563997375e-10,0,2628.37952916683,0,1.83028691513482e-05,0,399983.36166302,0
550,0.275,0,0,1.75961557773771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94797783309599e-07,0,1.38431706766473e-10,0,2630.07160213007,0,1.82910919923934e-05,0,399983.320246306,0
551,0.2755,0,0,1.75848806565624e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94351330433589e-07,0,1.38985041402907e-10,0,2631.75777517085,0,1.82793709720374e-05,0,399983.279170727,0
552,0.276,0,0,1.75736487146197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93906583739007e-07,0,1.39538081769502e-10,0,2633.43964319833,0,1.82676948364405e-05,0,399983.23835698,0
553,0.2765,0,0,1.75624645990009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93463727279243e-07,0,1.40090583525572e-10,0,2635.11648841271,0,1.82560684168637e-05,0,399983.197838365,0
554,0.277,0,0,1.75513153293389e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93022247099085e-07,0,1.40643173861552e-10,0,2636.79023706219,0,1.82444782196119e-05,0,399983.157520645,0
555,0.2775,0,0,1.75402155347535e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.925827224977e-07,0,1.41195114025653e-10,0,2638.45867328059,0,1.82329394523652e-05,0,399983.117509132,0
556,0.278,0,0,1.75291517199817e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92144619124625e-07,0,1.41747060233679e-10,0,2640.12380487425,0,1.82214380861666e-05,0,399983.077706406,0
557,0.2785,0,0,1.75181344813223e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91708356596756e-07,0,1.42298470384824e-10,0,2641.78401778437,0,1.82099851363894e-05,0,399983.038188335,0
558,0.279,0,0,1.75071630427062e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91273904214711e-07,0,1.428493670731e-10,0,2643.43940661817,0,1.8198579796288e-05,0,399982.99894892,0
559,0.2795,0,0,1.74962329515332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90841085691613e-07,0,1.4339995874086e-10,0,2645.09062226696,0,1.81872174371835e-05,0,399982.959955969,0
560,0.28,0,0,1.7485339708643e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90409722891347e-07,0,1.4395045902387e-10,0,2646.73832604377,0,1.81758933819934e-05,0,399982.921177129,0
561,0.2805,0,0,1.74744902463158e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8998009035191e-07,0,1.44500504285864e-10,0,2648.38145058829,0,1.8164614837172e-05,0,399982.8826615,0
562,0.281,0,0,1.74636876716006e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89552311141543e-07,0,1.45049921102604e-10,0,2650.01950364545,0,1.81533850326632e-05,0,399982.844430694,0
563,0.2815,0,0,1.74529223932332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89126005477238e-07,0,1.45599182538216e-10,0,2651.6539194365,0,1.8142193997893e-05,0,399982.806416489,0
564,0.282,0,0,1.74421993620365e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8870136943757e-07,0,1.46148022755912e-10,0,2653.28392781674,0,1.81310468794968e-05,0,399982.768653576,0
565,0.2825,0,0,1.74315134745304e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88278200949099e-07,0,1.46696689428778e-10,0,2654.91028588663,0,1.8119938372169e-05,0,399982.731105772,0
566,0.283,0,0,1.74208630095493e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8785643187544e-07,0,1.47245259099576e-10,0,2656.53323891964,0,1.81088666866838e-05,0,399982.693760795,0
567,0.2835,0,0,1.74102611704802e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87436585111538e-07,0,1.47793037486469e-10,0,2658.15075540329,0,1.80978455486292e-05,0,399982.656710849,0
568,0.284,0,0,1.73997003450745e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87018359233827e-07,0,1.48340401675733e-10,0,2659.76397517017,0,1.808686704471e-05,0,399982.619902277,0
569,0.2845,0,0,1.73891666692332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86601205223252e-07,0,1.48888058990221e-10,0,2661.3750003163,0,1.80759167625155e-05,0,399982.583238323,0
570,0.285,0,0,1.73786764774456e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86185769978649e-07,0,1.49435149176176e-10,0,2662.98131693683,0,1.80650116825734e-05,0,399982.546832422,0
571,0.2855,0,0,1.73682220509137e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85771747845077e-07,0,1.49982060951838e-10,0,2664.58408833472,0,1.80541437808197e-05,0,399982.510630721,0
572,0.286,0,0,1.7357807119048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85359286541171e-07,0,1.50528586641038e-10,0,2666.18272549109,0,1.80433169341758e-05,0,399982.474658831,0
573,0.2865,0,0,1.73474329571708e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84948436600339e-07,0,1.51074645422469e-10,0,2667.77701395863,0,1.80325324684165e-05,0,399982.438925257,0
574,0.287,0,0,1.73370933067046e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84538950188069e-07,0,1.51620553771664e-10,0,2669.36789806893,0,1.80217838774464e-05,0,399982.403386604,0
575,0.2875,0,0,1.73267946853133e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84131085451316e-07,0,1.52165954891111e-10,0,2670.95435775152,0,1.80110779367195e-05,0,399982.368087445,0
576,0.288,0,0,1.73165296822257e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83724548920289e-07,0,1.52711228333918e-10,0,2672.53751729304,0,1.80004069423743e-05,0,399982.332976711,0
577,0.2885,0,0,1.73063022716584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83319498013267e-07,0,1.53256151204579e-10,0,2674.11674765523,0,1.79897750258229e-05,0,399982.298081415,0
578,0.289,0,0,1.72961109338212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82915872564208e-07,0,1.53800791900884e-10,0,2675.69226662059,0,1.79791806071773e-05,0,399982.263390914,0
579,0.2895,0,0,1.72859558377931e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.825136792932e-07,0,1.5434512914755e-10,0,2677.26403157661,0,1.79686238622154e-05,0,399982.228906137,0
580,0.29,0,0,1.72758365636183e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82112901591611e-07,0,1.54889173222716e-10,0,2678.83209111178,0,1.79581043543831e-05,0,399982.194624049,0
581,0.2905,0,0,1.72657505841856e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81713439394787e-07,0,1.55433048371386e-10,0,2680.39682117276,0,1.79476194566288e-05,0,399982.160527318,0
582,0.291,0,0,1.72557021137834e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81315459635565e-07,0,1.55976515476781e-10,0,2681.95755201058,0,1.79371735499344e-05,0,399982.126644221,0
583,0.2915,0,0,1.72456878121158e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80918830042112e-07,0,1.56519742864319e-10,0,2683.51478609193,0,1.79267631619007e-05,0,399982.092951966,0
584,0.292,0,0,1.72357070773875e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8052352680154e-07,0,1.57062751840569e-10,0,2685.06860178657,0,1.79163876669409e-05,0,399982.059446395,0
585,0.2925,0,0,1.72257554438472e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80129373060416e-07,0,1.57605775101543e-10,0,2686.61968040689,0,1.79060424226827e-05,0,399982.026097386,0
586,0.293,0,0,1.7215844758113e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79736838049541e-07,0,1.58148154620462e-10,0,2688.1661599737,0,1.78957397443171e-05,0,399981.992984084,0
587,0.2935,0,0,1.72059636208812e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79345470297947e-07,0,1.58690501822348e-10,0,2689.7098030721,0,1.7885467781681e-05,0,399981.960030071,0
588,0.294,1.82064063461903e-18,0,1.6965750999447e-05,0,5.13969598999204e-14,0,4.99214194254124e-09,0,1.4769444127491e-15,0,2.5336097716573e-22,0,0,0,2.5989048839328e-20,0,6.69958714910404e-07,0,1.56965772625672e-10,0,2727.00881532998,0,1.76408588749483e-05,0,399982.455880727,0
